2025-10-23 18:57:45.627 [main] INFO  com.cs441.hw2.SparkDeltaIndexer - Initializing Spark Delta Indexer
2025-10-23 19:24:19.816 [Executor task launch worker for task 15.0 in stage 122.0 (TID 397)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:19.831 [Executor task launch worker for task 7.0 in stage 122.0 (TID 389)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:19.839 [Executor task launch worker for task 15.0 in stage 122.0 (TID 397)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:19.851 [Executor task launch worker for task 15.0 in stage 122.0 (TID 397)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:19.887 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Total chunks after merge: 60
2025-10-23 19:24:19.887 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Step 7: Generating embeddings for new chunks...
2025-10-23 19:24:19.887 [sbt-bg-threads-14] INFO  com.cs441.hw2.StorageLayer - Loading embeddings from delta-output/embeddings
2025-10-23 19:24:20.019 [sbt-bg-threads-14] INFO  com.cs441.hw2.StorageLayer - Loaded 85 embeddings
2025-10-23 19:24:20.019 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Starting incremental embedding generation
2025-10-23 19:24:20.037 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Finding chunks that need embeddings
2025-10-23 19:24:20.199 [Executor task launch worker for task 7.0 in stage 133.0 (TID 419)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.203 [Executor task launch worker for task 3.0 in stage 133.0 (TID 415)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.220 [Executor task launch worker for task 7.0 in stage 133.0 (TID 419)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:20.226 [Executor task launch worker for task 11.0 in stage 133.0 (TID 423)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.242 [Executor task launch worker for task 7.0 in stage 133.0 (TID 419)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:20.247 [Executor task launch worker for task 15.0 in stage 133.0 (TID 427)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.272 [Executor task launch worker for task 15.0 in stage 133.0 (TID 427)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:20.286 [Executor task launch worker for task 15.0 in stage 133.0 (TID 427)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:20.435 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Generating embeddings for 60 new chunks
2025-10-23 19:24:20.527 [Executor task launch worker for task 7.0 in stage 142.0 (TID 446)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.531 [Executor task launch worker for task 3.0 in stage 142.0 (TID 442)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.544 [Executor task launch worker for task 11.0 in stage 142.0 (TID 450)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.554 [Executor task launch worker for task 7.0 in stage 142.0 (TID 446)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:20.564 [Executor task launch worker for task 15.0 in stage 142.0 (TID 454)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:20.579 [Executor task launch worker for task 7.0 in stage 142.0 (TID 446)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:20.592 [Executor task launch worker for task 15.0 in stage 142.0 (TID 454)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:20.625 [Executor task launch worker for task 15.0 in stage 142.0 (TID 454)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:20.744 [Executor task launch worker for task 0.0 in stage 144.0 (TID 455)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:22.664 [Executor task launch worker for task 0.0 in stage 144.0 (TID 455)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:24.207 [Executor task launch worker for task 0.0 in stage 144.0 (TID 455)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:26.000 [Executor task launch worker for task 0.0 in stage 144.0 (TID 455)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 12 chunks
2025-10-23 19:24:27.320 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Successfully generated 60 embeddings out of 60 chunks
2025-10-23 19:24:27.359 [Executor task launch worker for task 0.0 in stage 149.0 (TID 457)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:29.027 [Executor task launch worker for task 0.0 in stage 149.0 (TID 457)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:30.487 [Executor task launch worker for task 0.0 in stage 149.0 (TID 457)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:32.216 [Executor task launch worker for task 0.0 in stage 149.0 (TID 457)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 12 chunks
2025-10-23 19:24:33.517 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Generated 60 new embeddings
2025-10-23 19:24:33.517 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Step 8: Merging embeddings...
2025-10-23 19:24:33.548 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Merging new embeddings with existing embeddings
2025-10-23 19:24:33.602 [Executor task launch worker for task 0.0 in stage 158.0 (TID 462)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:35.318 [Executor task launch worker for task 0.0 in stage 158.0 (TID 462)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:36.779 [Executor task launch worker for task 0.0 in stage 158.0 (TID 462)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:38.512 [Executor task launch worker for task 0.0 in stage 158.0 (TID 462)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 12 chunks
2025-10-23 19:24:39.823 [sbt-bg-threads-14] INFO  com.cs441.hw2.IncrementalEmbedder - Merged embeddings: 145 total
2025-10-23 19:24:39.870 [Executor task launch worker for task 1.0 in stage 163.0 (TID 464)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:41.283 [Executor task launch worker for task 1.0 in stage 163.0 (TID 464)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:42.741 [Executor task launch worker for task 1.0 in stage 163.0 (TID 464)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 16 chunks
2025-10-23 19:24:44.538 [Executor task launch worker for task 1.0 in stage 163.0 (TID 464)] INFO  com.cs441.hw2.IncrementalEmbedder$ - Processing batch of 12 chunks
2025-10-23 19:24:45.889 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Total embeddings after merge: 145
2025-10-23 19:24:45.890 [sbt-bg-threads-14] INFO  com.cs441.hw2.SparkDeltaIndexer - Step 9: Saving updated state...
2025-10-23 19:24:45.925 [Executor task launch worker for task 3.0 in stage 167.0 (TID 470)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:45.929 [Executor task launch worker for task 7.0 in stage 167.0 (TID 474)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:45.947 [Executor task launch worker for task 7.0 in stage 167.0 (TID 474)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:45.970 [Executor task launch worker for task 7.0 in stage 167.0 (TID 474)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:46.024 [sbt-bg-threads-14] INFO  com.cs441.hw2.StorageLayer - Saving 4 documents to delta-output/documents
2025-10-23 19:24:46.385 [Executor task launch worker for task 7.0 in stage 170.0 (TID 483)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:46.385 [Executor task launch worker for task 3.0 in stage 170.0 (TID 479)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for circlecopyrt (13) in font WEIJUK+CMSY9
2025-10-23 19:24:46.404 [Executor task launch worker for task 7.0 in stage 170.0 (TID 483)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for epsilon1 (15) in font IREJYE+CMMI10
2025-10-23 19:24:46.425 [Executor task launch worker for task 7.0 in stage 170.0 (TID 483)] WARN  o.a.pdfbox.pdmodel.font.PDSimpleFont - No Unicode mapping for summationtext (80) in font LBWBDW+CMEX10
2025-10-23 19:24:46.491 [sbt-bg-threads-14] INFO  com.cs441.hw2.StorageLayer - Documents saved successfully
2025-10-23 19:24:46.587 [Executor task launch worker for task 2.0 in stage 172.0 (TID 490)] ERROR org.apache.spark.executor.Executor - Exception in task 2.0 in stage 172.0 (TID 490)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00005-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)
	at org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:890)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:890)
	at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)
	at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:364)
	at org.apache.spark.rdd.RDD.iterator(RDD.scala:328)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:161)
	at org.apache.spark.scheduler.Task.run(Task.scala:141)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:620)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:623)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:829)
2025-10-23 19:24:46.588 [Executor task launch worker for task 0.0 in stage 172.0 (TID 488)] ERROR org.apache.spark.executor.Executor - Exception in task 0.0 in stage 172.0 (TID 488)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00002-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)
	at org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:890)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:890)
	at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)
	at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:364)
	at org.apache.spark.rdd.RDD.iterator(RDD.scala:328)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:161)
	at org.apache.spark.scheduler.Task.run(Task.scala:141)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:620)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:623)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:829)
2025-10-23 19:24:46.589 [Executor task launch worker for task 3.0 in stage 172.0 (TID 491)] ERROR org.apache.spark.executor.Executor - Exception in task 3.0 in stage 172.0 (TID 491)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00000-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)
	at org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:890)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:890)
	at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)
	at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:364)
	at org.apache.spark.rdd.RDD.iterator(RDD.scala:328)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:161)
	at org.apache.spark.scheduler.Task.run(Task.scala:141)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:620)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:623)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:829)
2025-10-23 19:24:46.589 [Executor task launch worker for task 1.0 in stage 171.0 (TID 485)] ERROR org.apache.spark.executor.Executor - Exception in task 1.0 in stage 171.0 (TID 485)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00007-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage2.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage2.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)
	at org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:890)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:890)
	at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)
	at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:364)
	at org.apache.spark.rdd.RDD.iterator(RDD.scala:328)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:161)
	at org.apache.spark.scheduler.Task.run(Task.scala:141)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:620)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:623)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:829)
2025-10-23 19:24:46.587 [Executor task launch worker for task 2.0 in stage 171.0 (TID 486)] ERROR org.apache.spark.executor.Executor - Exception in task 2.0 in stage 171.0 (TID 486)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00005-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage2.columnartorow_nextBatch_0$(Unknown Source)
	at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage2.processNext(Unknown Source)
	at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43)
	at org.apache.spark.sql.execution.WholeStageCodegenEvaluatorFactory$WholeStageCodegenPartitionEvaluator$$anon$1.hasNext(WholeStageCodegenEvaluatorFactory.scala:43)
	at org.apache.spark.sql.execution.SparkPlan.$anonfun$getByteArrayRdd$1(SparkPlan.scala:388)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2(RDD.scala:890)
	at org.apache.spark.rdd.RDD.$anonfun$mapPartitionsInternal$2$adapted(RDD.scala:890)
	at org.apache.spark.rdd.MapPartitionsRDD.compute(MapPartitionsRDD.scala:52)
	at org.apache.spark.rdd.RDD.computeOrReadCheckpoint(RDD.scala:364)
	at org.apache.spark.rdd.RDD.iterator(RDD.scala:328)
	at org.apache.spark.scheduler.ResultTask.runTask(ResultTask.scala:93)
	at org.apache.spark.TaskContext.runTaskWithListeners(TaskContext.scala:161)
	at org.apache.spark.scheduler.Task.run(Task.scala:141)
	at org.apache.spark.executor.Executor$TaskRunner.$anonfun$run$4(Executor.scala:620)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally(SparkErrorUtils.scala:64)
	at org.apache.spark.util.SparkErrorUtils.tryWithSafeFinally$(SparkErrorUtils.scala:61)
	at org.apache.spark.util.Utils$.tryWithSafeFinally(Utils.scala:94)
	at org.apache.spark.executor.Executor$TaskRunner.run(Executor.scala:623)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:829)
2025-10-23 19:24:46.587 [Executor task launch worker for task 1.0 in stage 172.0 (TID 489)] ERROR org.apache.spark.executor.Executor - Exception in task 1.0 in stage 172.0 (TID 489)
org.apache.spark.SparkFileNotFoundException: File file:/Users/nihal/IdeaProjects/hw2-delta-indexer/delta-output/documents/part-00007-1ef7837f-f925-4180-b944-a08331ab0d2f-c000.snappy.parquet does not exist
It is possible the underlying files have been updated. You can explicitly invalidate the cache in Spark by running 'REFRESH TABLE tableName' command in SQL or by recreating the Dataset/DataFrame involved.
	at org.apache.spark.sql.errors.QueryExecutionErrors$.readCurrentFileNotFoundError(QueryExecutionErrors.scala:780)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.org$apache$spark$sql$execution$datasources$FileScanRDD$$anon$$readCurrentFile(FileScanRDD.scala:220)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.nextIterator(FileScanRDD.scala:279)
	at org.apache.spark.sql.execution.datasources.FileScanRDD$$anon$1.hasNext(FileScanRDD.scala:129)
	at org.apache.spark.sql.execution.FileSourceScanExec$$anon$1.hasNext(DataSourceScanExec.scala:593)
